Wavelength,Correction Factor
2.875405461248049050e+02,3.563522474984380777e-04
2.876047477931935532e+02,3.535489065439039878e-04
2.876689477966291975e+02,3.530100791943504689e-04
2.877331461334031246e+02,3.544982303923988097e-04
2.877973428018063942e+02,3.543457307076422849e-04
2.878615378001294971e+02,3.515872769452209811e-04
2.879257311266626971e+02,3.527939108522673713e-04
2.879899227796955188e+02,3.517006400262586460e-04
2.880541127575171458e+02,3.523526320391651492e-04
2.881183010584163640e+02,3.498806612976163889e-04
2.881824876806815041e+02,3.507491240773936221e-04
2.882466726226004425e+02,3.495250614537275219e-04
2.883108558824607144e+02,3.499446871961480040e-04
2.883750374585491727e+02,3.500768801737002005e-04
2.884392173491524431e+02,3.493577219839869279e-04
2.885033955525565830e+02,3.487325488993866986e-04
2.885675720670471378e+02,3.483830911451629383e-04
2.886317468909095396e+02,3.474665975952673756e-04
2.886959200224284245e+02,3.483913851183945099e-04
2.887600914598880877e+02,3.463294233478035199e-04
2.888242612015723694e+02,3.473175639163639445e-04
2.888884292457648257e+02,3.456968990050918243e-04
2.889525955907483876e+02,3.475656066514062848e-04
2.890167602348054174e+02,3.454845924188571491e-04
2.890809231762183344e+02,3.450703462887290299e-04
2.891450844132685347e+02,3.456689278774105782e-04
2.892092439442373006e+02,3.456764213958602111e-04
2.892734017674054030e+02,3.450426545808697536e-04
2.893375578810531010e+02,3.435369651983984996e-04
2.894017122834602560e+02,3.435112431095877568e-04
2.894658649729063882e+02,3.440724279918610357e-04
2.895300159476704493e+02,3.426738563452140225e-04
2.895941652060308229e+02,3.424053096099034148e-04
2.896583127462657217e+02,3.415104255030747249e-04
2.897224585666528469e+02,3.425039999593415909e-04
2.897866026654692746e+02,3.419115528771919177e-04
2.898507450409917965e+02,3.427891192099032070e-04
2.899148856914966359e+02,3.421973820398117091e-04
2.899790246152598456e+02,3.416041986386228208e-04
2.900431618105567395e+02,3.413887094519652519e-04
2.901072972756622335e+02,3.421386656232237172e-04
2.901714310088509023e+02,3.408385492422431494e-04
2.902355630083968663e+02,3.419154013799659210e-04
2.902996932725736201e+02,3.406577566956561277e-04
2.903638217996546018e+02,3.398147222948846250e-04
2.904279485879122831e+02,3.400140599569968065e-04
2.904920736356191355e+02,3.403952582421126537e-04
2.905561969410470056e+02,3.397938037938218843e-04
2.906203185024672280e+02,3.397267198615152792e-04
2.906844383181508533e+02,3.383194152273239440e-04
2.907485563863683069e+02,3.399127024787418371e-04
2.908126727053897866e+02,3.374741621148719703e-04
2.908767872734848652e+02,3.402462091777192486e-04
2.909409000889226036e+02,3.374005666373361347e-04
2.910050111499719492e+02,3.402481317267700887e-04
2.910691204549010536e+02,3.402860071758738014e-04
2.911332280019778409e+02,3.400981413536590249e-04
2.911973337894697238e+02,3.396715049969420441e-04
2.912614378156435464e+02,3.390149098652713998e-04
2.913255400787660960e+02,3.379040367167557572e-04
2.913896405771031368e+02,3.388041857280281216e-04
2.914537393089203761e+02,3.395625311705537347e-04
2.915178362724830095e+02,3.390767042578296292e-04
2.915819314660558916e+02,3.394488931234236400e-04
2.916460248879031383e+02,3.400707577481743081e-04
2.917101165362887514e+02,3.406481480225909109e-04
2.917742064094760508e+02,3.399635101663380323e-04
2.918382945057280153e+02,3.392189305811835805e-04
2.919023808233071122e+02,3.408401428516642231e-04
2.919664653604753539e+02,3.402039140233959467e-04
2.920305481154944687e+02,3.404850244599143087e-04
2.920946290866256732e+02,3.391453407441359300e-04
2.921587082721295019e+02,3.407629964780733295e-04
2.922227856702664894e+02,3.397562393274820174e-04
2.922868612792963745e+02,3.414713921355608771e-04
2.923509350974784411e+02,3.408347376186919120e-04
2.924150071230717458e+02,3.409447298727050603e-04
2.924790773543347768e+02,3.400371097165035255e-04
2.925431457895255676e+02,3.416455742385675711e-04
2.926072124269016967e+02,3.432395646881431536e-04
2.926712772647205725e+02,3.426650948539998985e-04
2.927353403012386366e+02,3.417194878743313601e-04
2.927994015347123309e+02,3.421860369449321597e-04
2.928634609633973014e+02,3.426961116585794907e-04
2.929275185855491941e+02,3.433173503078790515e-04
2.929915743994228023e+02,3.414138173246029006e-04
2.930556284032726353e+02,3.432142285925695127e-04
2.931196805953527473e+02,3.411519203919692231e-04
2.931837309739168518e+02,3.424096384553955473e-04
2.932477795372179799e+02,3.427404049117110008e-04
2.933118262835089354e+02,3.436959602791165138e-04
2.933758712110419538e+02,3.418118962116810638e-04
2.934399143180688156e+02,3.447301360991431463e-04
2.935039556028410743e+02,3.424102159186749985e-04
2.935679950636094304e+02,3.449739052998195303e-04
2.936320326986245846e+02,3.428295667759532713e-04
2.936960685061364416e+02,3.462285097260921923e-04
2.937601024843947357e+02,3.444649974497402626e-04
2.938241346316485760e+02,3.431213524534452780e-04
2.938881649461465599e+02,3.461555814825144914e-04
2.939521934261371712e+02,3.441582941680118969e-04
2.940162200698680408e+02,3.442651557170406189e-04
2.940802448755867999e+02,3.472156010993177294e-04
2.941442678415399996e+02,3.459574673431465306e-04
2.942082889659744183e+02,3.476101270925109816e-04
2.942723082471361522e+02,3.462112276987622662e-04
2.943363256832705019e+02,3.476932669084935095e-04
2.944003412726229385e+02,3.479039726313886164e-04
2.944643550134379666e+02,3.459205823174846457e-04
2.945283669039598635e+02,3.488248530484931373e-04
2.945923769424325656e+02,3.464399976800014197e-04
2.946563851270993268e+02,3.479227063073890612e-04
2.947203914562032878e+02,3.494217010982787037e-04
2.947843959279866226e+02,3.476600544122536354e-04
2.948483985406915622e+02,3.495820131969833025e-04
2.949123992925597122e+02,3.495626406566335769e-04
2.949763981818321668e+02,3.506936632414806281e-04
2.950403952067495652e+02,3.486973804976738135e-04
2.951043903655522627e+02,3.495572969014046805e-04
2.951683836564801027e+02,3.499176667159709965e-04
2.952323750777723035e+02,3.517541950161564559e-04
2.952963646276680265e+02,3.479183207964622686e-04
2.953603523044055237e+02,3.513067791248774760e-04
2.954243381062229901e+02,3.509233552585600381e-04
2.954883220313578249e+02,3.540235319816147606e-04
2.955523040780473139e+02,3.521262146975590707e-04
2.956162842445281740e+02,3.516805056996220912e-04
2.956802625290365540e+02,3.523806800177498575e-04
2.957442389298085459e+02,3.517670600093245037e-04
2.958082134450790477e+02,3.525779853650633840e-04
2.958721860730833555e+02,3.512042186059213225e-04
2.959361568120557990e+02,3.524985675673257914e-04
2.960001256602303670e+02,3.540419272863183490e-04
2.960640926158407638e+02,3.542248536022791269e-04
2.961280576771200117e+02,3.535820447464457154e-04
2.961920208423009058e+02,3.532545905927144390e-04
2.962559821096156156e+02,3.542697331991393069e-04
2.963199414772960836e+02,3.556980439463045440e-04
2.963838989435733993e+02,3.569467539321888902e-04
2.964478545066786523e+02,3.519927738688932023e-04
2.965118081648424209e+02,3.573741809902671366e-04
2.965757599162945439e+02,3.549652766543506875e-04
2.966397097592646901e+02,3.550308233935948370e-04
2.967036576919819026e+02,3.544595016013748047e-04
2.967676037126749407e+02,3.543709000961510524e-04
2.968315478195720516e+02,3.546351428757633126e-04
2.968954900109009714e+02,3.556783324175770856e-04
2.969594302848892653e+02,3.550670296294000422e-04
2.970233686397636461e+02,3.578494951902604147e-04
2.970873050737505423e+02,3.563236452014207972e-04
2.971512395850760413e+02,3.564546179222761449e-04
2.972151721719657189e+02,3.545032277680822716e-04
2.972791028326448100e+02,3.564412487923120402e-04
2.973430315653378102e+02,3.554638900233627165e-04
2.974069583682689881e+02,3.565331992477370937e-04
2.974708832396623279e+02,3.559246384161993842e-04
2.975348061777409043e+02,3.555029465162411976e-04
2.975987271807279058e+02,3.577362616892336964e-04
2.976626462468455543e+02,3.557734340034399948e-04
2.977265633743159015e+02,3.565760058846914387e-04
2.977904785613606577e+02,3.574437112875851323e-04
2.978543918062007947e+02,3.562694814959280762e-04
2.979183031070571701e+02,3.567501598238444508e-04
2.979822124621497323e+02,3.567866585821376593e-04
2.980461198696984866e+02,3.589692775681335691e-04
2.981100253279228127e+02,3.567846326716208943e-04
2.981739288350415222e+02,3.575312780814585384e-04
2.982378303892729718e+02,3.577977715709690929e-04
2.983017299888353477e+02,3.575694804122339925e-04
2.983656276319460972e+02,3.591774776373109082e-04
2.984295233168223831e+02,3.605143948953353828e-04
2.984934170416809138e+02,3.584657919359802579e-04
2.985573088047377723e+02,3.582937447710469515e-04
2.986211986042089279e+02,3.560729784621687391e-04
2.986850864383096678e+02,3.572052243812510802e-04
2.987489723052547674e+02,3.566169750631882065e-04
2.988128562032587752e+02,3.578897418923336605e-04
2.988767381305357276e+02,3.567955025809252563e-04
2.989406180852990929e+02,3.587198326650765565e-04
2.990044960657620550e+02,3.569539464351318401e-04
2.990683720701372295e+02,3.551485199071239261e-04
2.991322460966368908e+02,3.576767152688973563e-04
2.991961181434728019e+02,3.570123772810516994e-04
2.992599882088562708e+02,3.564804340076166856e-04
2.993238562909980942e+02,3.567601936064455112e-04
2.993877223881089549e+02,3.577740029334970260e-04
2.994515864983986830e+02,3.569285953140604803e-04
2.995154486200768815e+02,3.557216716369584835e-04
2.995793087513526416e+02,3.580202426705737036e-04
2.996431668904345429e+02,3.574770454331863806e-04
2.997070230355309945e+02,3.571650255268696262e-04
2.997708771848496099e+02,3.573092948023206747e-04
2.998347293365977180e+02,3.547201199709639819e-04
2.998985794889824206e+02,3.574102042400983665e-04
2.999624276402097962e+02,3.568838589442425600e-04
3.000262737884861508e+02,3.559198041450066649e-04
3.000901179320168239e+02,3.576858340976365016e-04
3.001539600690071552e+02,3.567379857999674101e-04
3.002178001976615178e+02,3.560575106897955833e-04
3.002816383161842850e+02,3.559933408523177569e-04
3.003454744227792617e+02,3.554946767679461900e-04
3.004093085156496272e+02,3.544481536791041021e-04
3.004731405929984476e+02,3.563540882541208865e-04
3.005369706530278791e+02,3.549521843141771604e-04
3.006007986939402485e+02,3.534896123969970077e-04
3.006646247139367460e+02,3.525880572422001626e-04
3.007284487112188458e+02,3.543235697768473691e-04
3.007922706839869420e+02,3.537734742623168532e-04
3.008560906304412583e+02,3.536676809172244608e-04
3.009199085487816205e+02,3.544021459415792690e-04
3.009837244372073428e+02,3.533404507478360304e-04
3.010475382939173414e+02,3.528207042470064684e-04
3.011113501171100211e+02,3.539836502472567983e-04
3.011751599049832180e+02,3.528903827415935364e-04
3.012389676557345979e+02,3.536618992766643252e-04
3.013027733675612012e+02,3.505450591439462091e-04
3.013665770386598979e+02,3.511990150271729295e-04
3.014303786672265346e+02,3.517764683320601863e-04
3.014941782514571287e+02,3.523270348232026877e-04
3.015579757895468447e+02,3.511206054406023421e-04
3.016217712796906767e+02,3.507265008862111319e-04
3.016855647200828798e+02,3.494277024908448194e-04
3.017493561089177092e+02,3.497842292886616899e-04
3.018131454443883399e+02,3.484767510377398815e-04
3.018769327246881176e+02,3.494425856060289393e-04
3.019407179480096488e+02,3.486747771660820205e-04
3.020045011125450287e+02,3.479996527711425730e-04
3.020682822164860681e+02,3.480699650309751654e-04
3.021320612580241232e+02,3.481858657970058539e-04
3.021958382353500383e+02,3.474191160821461354e-04
3.022596131466540896e+02,3.460341965214910843e-04
3.023233859901263827e+02,3.454597507343995055e-04
3.023871567639565114e+02,3.484293593433924249e-04
3.024509254663333877e+02,3.477815172894748960e-04
3.025146920954457528e+02,3.475512502037601966e-04
3.025784566494818364e+02,3.449682545930906632e-04
3.026422191266292998e+02,3.455096416380291956e-04
3.027059795250753496e+02,3.464217610815979948e-04
3.027697378430070785e+02,3.441198827526178463e-04
3.028334940786108405e+02,3.425752610850776219e-04
3.028972482300724778e+02,3.441898505732422179e-04
3.029610002955774917e+02,3.404256056410989522e-04
3.030247502733112128e+02,3.423930082354111320e-04
3.030884981614580624e+02,3.402619674848420916e-04
3.031522439582022344e+02,3.389439324506745860e-04
3.032159876617275245e+02,3.402519115339315255e-04
3.032797292702172172e+02,3.397485728564921827e-04
3.033434687818541988e+02,3.397803263517212846e-04
3.034072061948207306e+02,3.380653765968547443e-04
3.034709415072990168e+02,3.363632735324277785e-04
3.035346747174704660e+02,3.393155256789593733e-04
3.035984058235160319e+02,3.379318842793179291e-04
3.036621348236164408e+02,3.368589939573590655e-04
3.037258617159519076e+02,3.376891885546905365e-04
3.037895864987020786e+02,3.354467482936401455e-04
3.038533091700463729e+02,3.346256063708205413e-04
3.039170297281635271e+02,3.358735618621743954e-04
3.039807481712319941e+02,3.345726067309879822e-04
3.040444644974296580e+02,3.340515733326134581e-04
3.041081787049340619e+02,3.329775628670590942e-04
3.041718907919224080e+02,3.322849720283700312e-04
3.042356007565712162e+02,3.321848055242417269e-04
3.042993085970566085e+02,3.328572490264323841e-04
3.043630143115543092e+02,3.313208923975098576e-04
3.044267178982397581e+02,3.307794671859484140e-04
3.044904193552876563e+02,3.287052314512600043e-04
3.045541186808723069e+02,3.309987173355048978e-04
3.046178158731679559e+02,3.288300960494081808e-04
3.046815109303479403e+02,3.289340658100130569e-04
3.047452038505853125e+02,3.269771200752782762e-04
3.048088946320526702e+02,3.264836206232435228e-04
3.048725832729222702e+02,3.244998625714484155e-04
3.049362697713658008e+02,3.246357056227104740e-04
3.049999541255544955e+02,3.240186191300313415e-04
3.050636363336592467e+02,3.241350948102842159e-04
3.051273163938503785e+02,3.231085163136715693e-04
3.051909943042980444e+02,3.234555032556612098e-04
3.052546700631713747e+02,3.214730025104348024e-04
3.053183436686398409e+02,3.225360181260471617e-04
3.053820151188717205e+02,3.217285541931774804e-04
3.054456844120352912e+02,3.216580465663633980e-04
3.055093515462983760e+02,3.197488454676732095e-04
3.055730165198281156e+02,3.189413363799085683e-04
3.056366793307914804e+02,3.151897505519917668e-04
3.057003399773547017e+02,3.173669743644857663e-04
3.057639984576838401e+02,3.175693433215469948e-04
3.058276547699442176e+02,3.168889122462814232e-04
3.058913089123011559e+02,3.170186325863245968e-04
3.059549608829191243e+02,3.162109789629669347e-04
3.060186106799620802e+02,3.145167643801575130e-04
3.060822583015941518e+02,3.131700686635942722e-04
3.061459037459782735e+02,3.125095906516234083e-04
3.062095470112774365e+02,3.133183860300098626e-04
3.062731880956539499e+02,3.107909817132267945e-04
3.063368269972698386e+02,3.120059503276332289e-04
3.064004637142864453e+02,3.098861293451606611e-04
3.064640982448649424e+02,3.105729684492722809e-04
3.065277305871659337e+02,3.087611993206435478e-04
3.065913607393494544e+02,3.068617892940030015e-04
3.066549886995753695e+02,3.062515322880098988e-04
3.067186144660028049e+02,3.067957340108010936e-04
3.067822380367906590e+02,3.073512298948207150e-04
3.068458594100973187e+02,3.065452872752875155e-04
3.069094785840807162e+02,3.064891571698069128e-04
3.069730955568982722e+02,3.047115143430527309e-04
3.070367103267070092e+02,3.039655587438060591e-04
3.071003228916636658e+02,3.032759290746863648e-04
3.071639332499242983e+02,3.033737561146391181e-04
3.072275413996445650e+02,3.023746339171758070e-04
3.072911473389798971e+02,2.992915132763547190e-04
3.073547510660849298e+02,3.012881252612905226e-04
3.074183525791140141e+02,3.006788621316453403e-04
3.074819518762212738e+02,2.985220563152280468e-04
3.075455489555599797e+02,2.992017423600950242e-04
3.076091438152833462e+02,2.997420681320028379e-04
3.076727364535437914e+02,2.970250206297394223e-04
3.077363268684936770e+02,2.974867205712615850e-04
3.077999150582845687e+02,2.974904729606531444e-04
